Using TensorFlow backend.
Loading caffemodel:  ./cnnseg/velodyne64/deploy.caffemodel
Generation average: -0.13248, best fitness:  -0.12914
***Doing generation 371 of 400***
Generation average: -0.13206, best fitness:  -0.12914
***Doing generation 372 of 400***
Generation average: -0.13096, best fitness:  -0.12914
***Doing generation 373 of 400***
Generation average: -0.13076, best fitness:  -0.12914
***Doing generation 374 of 400***
Generation average: -0.13011, best fitness:  -0.12914
***Doing generation 375 of 400***
Generation average: -0.12992, best fitness:  -0.12914
***Doing generation 376 of 400***
Generation average: -0.13060, best fitness:  -0.12914
***Doing generation 377 of 400***
Generation average: -0.12968, best fitness:  -0.12914
***Doing generation 378 of 400***
Generation average: -0.13005, best fitness:  -0.12914
***Doing generation 379 of 400***
Generation average: -0.13032, best fitness:  -0.12910
***Doing generation 380 of 400***
Generation average: -0.13081, best fitness:  -0.12910
***Doing generation 381 of 400***
Generation average: -0.13045, best fitness:  -0.12910
***Doing generation 382 of 400***
Generation average: -0.13083, best fitness:  -0.12909
***Doing generation 383 of 400***
Generation average: -0.13054, best fitness:  -0.12909
***Doing generation 384 of 400***
Generation average: -0.13165, best fitness:  -0.12909
***Doing generation 385 of 400***
Generation average: -0.12970, best fitness:  -0.12909
***Doing generation 386 of 400***
Generation average: -0.13032, best fitness:  -0.12909
***Doing generation 387 of 400***
Generation average: -0.12988, best fitness:  -0.12909
***Doing generation 388 of 400***
Generation average: -0.12986, best fitness:  -0.12904
***Doing generation 389 of 400***
Generation average: -0.13023, best fitness:  -0.12904
***Doing generation 390 of 400***
Generation average: -0.12927, best fitness:  -0.12904
***Doing generation 391 of 400***
Generation average: -0.13004, best fitness:  -0.12904
***Doing generation 392 of 400***
Generation average: -0.12963, best fitness:  -0.12904
***Doing generation 393 of 400***
Generation average: -0.13005, best fitness:  -0.12904
***Doing generation 394 of 400***
Generation average: -0.13007, best fitness:  -0.12890
***Doing generation 395 of 400***
Generation average: -0.12950, best fitness:  -0.12890
***Doing generation 396 of 400***
Generation average: -0.12962, best fitness:  -0.12754
***Doing generation 397 of 400***
Generation average: -0.12964, best fitness:  -0.12754
***Doing generation 398 of 400***
Generation average: -0.12937, best fitness:  -0.12754
***Doing generation 399 of 400***
Generation average: -0.12945, best fitness:  -0.12745
***Doing generation 400 of 400***
Generation average: -0.12977, best fitness:  -0.12745
